0.000000000000000000e+00
5.000000000000000000e-01
1.000000000000000000e+00
1.500000000000000000e+00
2.000000000000000000e+00
2.500000000000000000e+00
3.000000000000000000e+00
3.500000000000000000e+00
4.000000000000000000e+00
4.500000000000000000e+00
2.866327592946544378e+00
1.214040211937416291e+00
1.843808577128761006e-01
7.437435987838092455e-02
3.659716076401225759e+00
4.107400097749748014e+00
2.729860990952309496e+00
3.282734524427992628e+00
2.446312461594402965e+00
4.207825907044957070e+00
